full_index,TSPAN6,TNMD,DPM1,SCYL3,C1orf112
H9_P10_M86_L001-Post_P28.366,0.0,0.0,6.1,0.0,0.0
H9_P6_M86_L001-Post_P28.367,0.0,0.0,4.9,0.0,0.0
H9_P9_M86_L001-Post_P28.368,0.0,0.0,0.0,0.0,0.5
A10_P1_M89_L001-Post_P28_2,0.0,0.0,0.0,0.0,0.0
A10_P3_M89_L001-Post_P28_2.1,0.0,0.0,0.0,0.0,0.0
A10_P4_M89_L001-Post_P28_2.2,0.0,0.0,0.0,0.0,0.0
A10_P5_M89_L001-Post_P28_2.3,0.0,0.0,0.0,0.0,0.0
A11_P1_M89_L001-Post_P28_2.4,0.0,0.0,0.0,0.0,0.0
A11_P3_M89_L001-Post_P28_2.5,0.0,0.0,2.0,0.0,0.0
A11_P4_M89_L001-Post_P28_2.6,0.0,0.0,0.0,0.0,0.0
A11_P5_M89_L001-Post_P28_2.7,0.0,0.0,0.0,0.0,0.0
A12_P1_M89_L001-Post_P28_2.8,0.0,0.0,0.0,0.0,0.0
A12_P3_M89_L001-Post_P28_2.9,0.0,0.0,0.0,0.0,0.0
A12_P4_M89_L001-Post_P28_2.10,0.0,0.0,0.0,0.0,0.0
A12_P5_M89_L001-Post_P28_2.11,0.0,0.0,0.0,0.0,0.0
A2_P1_M89_L001-Post_P28_2.12,0.0,0.0,0.0,7.46,0.0
A2_P3_M89_L001-Post_P28_2.13,0.0,0.0,0.0,0.0,0.0
A2_P4_M89_L001-Post_P28_2.14,0.0,0.0,8.55,0.0,0.0
A2_P5_M89_L001-Post_P28_2.15,0.0,0.0,0.0,0.0,8.39
A3_P1_M89_L001-Post_P28_2.16,0.0,0.0,0.0,0.0,0.0
A3_P3_M89_L001-Post_P28_2.17,0.0,0.0,0.0,0.0,0.53
A3_P4_M89_L001-Post_P28_2.18,0.0,0.0,8.25,0.0,2.89
A3_P5_M89_L001-Post_P28_2.19,0.0,0.0,0.0,0.0,0.0
A4_P1_M89_L001-Post_P28_2.20,0.0,0.0,0.0,0.0,0.0
A4_P3_M89_L001-Post_P28_2.21,0.0,0.0,7.08,0.0,0.0
A4_P4_M89_L001-Post_P28_2.22,0.0,0.0,8.82,0.0,0.0
A4_P5_M89_L001-Post_P28_2.23,0.0,0.0,0.0,6.21,0.0
A5_P1_M89_L001-Post_P28_2.24,0.0,0.0,0.0,0.0,0.0
A5_P3_M89_L001-Post_P28_2.25,0.0,0.0,0.0,0.0,0.0
A5_P4_M89_L001-Post_P28_2.26,0.0,0.0,8.25,0.0,0.0
A5_P5_M89_L001-Post_P28_2.27,0.0,0.0,0.0,0.0,0.0
A6_P1_M89_L001-Post_P28_2.28,0.0,0.0,0.0,0.0,0.0
A6_P3_M89_L001-Post_P28_2.29,0.0,0.0,0.0,0.0,0.0
A6_P4_M89_L001-Post_P28_2.30,0.0,0.0,8.43,0.0,0.0
A6_P5_M89_L001-Post_P28_2.31,0.0,0.0,8.37,0.0,0.0
A7_P1_M89_L001-Post_P28_2.32,0.0,0.0,0.0,0.0,0.0
A7_P3_M89_L001-Post_P28_2.33,0.0,0.0,0.0,0.0,0.0
A7_P4_M89_L001-Post_P28_2.34,0.0,0.0,5.18,0.0,0.0
A7_P5_M89_L001-Post_P28_2.35,0.0,0.0,6.21,0.0,0.0
A8_P1_M89_L001-Post_P28_2.36,0.0,0.0,0.0,8.02,0.0
A8_P3_M89_L001-Post_P28_2.37,0.0,0.0,0.0,0.0,0.0
A8_P4_M89_L001-Post_P28_2.38,0.0,0.0,0.0,0.0,6.59
A8_P5_M89_L001-Post_P28_2.39,0.0,0.0,0.0,6.08,0.0
A9_P1_M89_L001-Post_P28_2.40,0.0,0.0,8.19,0.0,7.53
A9_P3_M89_L001-Post_P28_2.41,0.0,0.0,6.74,0.0,0.0
A9_P4_M89_L001-Post_P28_2.42,0.0,0.0,0.0,0.0,0.0
A9_P5_M89_L001-Post_P28_2.43,0.0,0.0,0.0,0.0,0.0
B10_P3_M89_L001-Post_P28_2.44,0.0,0.0,0.0,0.0,0.0
B10_P4_M89_L001-Post_P28_2.45,0.0,0.0,0.0,0.0,0.0
B10_P5_M89_L001-Post_P28_2.46,0.0,0.0,0.0,0.0,0.0
B11_P1_M89_L001-Post_P28_2.47,0.0,0.0,0.0,0.0,0.0
B11_P3_M89_L001-Post_P28_2.48,0.0,0.0,6.74,0.0,3.11
B11_P4_M89_L001-Post_P28_2.49,0.0,0.0,0.0,0.0,0.0
B11_P5_M89_L001-Post_P28_2.50,0.0,0.0,0.0,0.0,0.0
B12_P1_M89_L001-Post_P28_2.51,0.0,0.0,0.0,0.0,0.0
B12_P3_M89_L001-Post_P28_2.52,0.0,0.0,0.0,0.0,0.0
B12_P4_M89_L001-Post_P28_2.53,0.0,0.0,0.0,7.79,4.09
B12_P5_M89_L001-Post_P28_2.54,0.0,0.0,0.0,0.0,3.83
B1_P1_M89_L001-Post_P28_2.55,0.0,0.0,7.63,0.0,0.0
B1_P3_M89_L001-Post_P28_2.56,0.0,0.0,6.81,0.0,0.0
B1_P4_M89_L001-Post_P28_2.57,0.0,0.0,0.0,0.0,0.0
B1_P5_M89_L001-Post_P28_2.58,0.0,0.0,0.0,0.0,0.0
B2_P1_M89_L001-Post_P28_2.59,0.0,0.0,0.0,0.0,0.0
B2_P3_M89_L001-Post_P28_2.60,0.0,0.0,8.26,0.0,0.0
B2_P4_M89_L001-Post_P28_2.61,0.0,0.0,0.0,0.0,0.0
B2_P5_M89_L001-Post_P28_2.62,0.0,0.0,0.0,7.95,0.0
B3_P1_M89_L001-Post_P28_2.63,0.0,0.0,0.0,7.87,0.0
B3_P3_M89_L001-Post_P28_2.64,0.0,0.0,0.0,0.0,0.0
B3_P4_M89_L001-Post_P28_2.65,0.0,0.0,0.0,0.0,0.0
B3_P5_M89_L001-Post_P28_2.66,0.0,0.0,0.0,0.0,0.0
B4_P1_M89_L001-Post_P28_2.67,0.0,0.0,0.0,0.0,0.0
B4_P3_M89_L001-Post_P28_2.68,0.0,0.0,0.0,0.0,0.0
B4_P4_M89_L001-Post_P28_2.69,0.0,0.0,0.0,0.0,0.0
B4_P5_M89_L001-Post_P28_2.70,0.0,0.0,7.48,4.81,3.68
B5_P1_M89_L001-Post_P28_2.71,0.0,0.0,0.0,0.0,0.0
B5_P3_M89_L001-Post_P28_2.72,0.0,0.0,0.0,0.0,0.0
B5_P4_M89_L001-Post_P28_2.73,0.0,0.0,0.0,0.0,0.0
B5_P5_M89_L001-Post_P28_2.74,0.0,0.0,0.0,0.0,0.0
B6_P1_M89_L001-Post_P28_2.75,0.0,0.0,0.0,0.0,5.25
B6_P3_M89_L001-Post_P28_2.76,0.0,0.0,0.0,0.0,0.0
B6_P4_M89_L001-Post_P28_2.77,0.0,0.0,8.89,0.0,0.0
B6_P5_M89_L001-Post_P28_2.78,0.0,0.0,0.0,0.0,0.0
B7_P1_M89_L001-Post_P28_2.79,0.0,0.0,7.72,0.0,0.0
B7_P3_M89_L001-Post_P28_2.80,0.0,0.0,0.0,0.0,0.0
B7_P5_M89_L001-Post_P28_2.81,0.0,0.0,0.0,0.0,0.0
B8_P1_M89_L001-Post_P28_2.82,0.0,0.0,7.25,0.0,0.0
B8_P3_M89_L001-Post_P28_2.83,0.0,0.0,0.0,0.0,0.0
B8_P4_M89_L001-Post_P28_2.84,0.0,0.0,0.0,0.0,0.0
B9_P1_M89_L001-Post_P28_2.85,0.0,0.0,0.0,0.0,0.0
B9_P3_M89_L001-Post_P28_2.86,0.0,0.0,0.0,0.0,0.0
B9_P4_M89_L001-Post_P28_2.87,0.0,0.0,0.0,8.08,0.0
B9_P5_M89_L001-Post_P28_2.88,0.0,0.0,0.0,0.0,0.0
C10_P1_M89_L001-Post_P28_2.89,0.0,0.0,0.0,0.0,0.0
C10_P3_M89_L001-Post_P28_2.90,0.0,0.0,0.0,0.0,0.0
C10_P4_M89_L001-Post_P28_2.91,0.0,0.0,6.9,0.0,0.0
C10_P5_M89_L001-Post_P28_2.92,0.0,0.0,6.25,0.0,0.0
C11_P1_M89_L001-Post_P28_2.93,0.0,0.0,6.89,0.0,0.0
C11_P3_M89_L001-Post_P28_2.94,0.0,0.0,0.0,0.0,0.0
C11_P4_M89_L001-Post_P28_2.95,0.0,0.0,7.21,0.0,0.0
C11_P5_M89_L001-Post_P28_2.96,0.0,0.0,0.0,6.14,1.45
C12_P1_M89_L001-Post_P28_2.97,0.0,0.0,0.0,0.0,0.0
C12_P3_M89_L001-Post_P28_2.98,0.0,0.0,8.48,0.0,0.0
C12_P4_M89_L001-Post_P28_2.99,0.0,0.0,0.0,0.0,0.0
C12_P5_M89_L001-Post_P28_2.100,0.0,0.0,6.82,0.0,0.0
C1_P1_M89_L001-Post_P28_2.101,0.0,0.0,0.0,0.0,0.0
C1_P3_M89_L001-Post_P28_2.102,0.0,0.0,0.0,0.0,0.0
C1_P4_M89_L001-Post_P28_2.103,0.0,0.0,0.0,0.0,0.0
C1_P5_M89_L001-Post_P28_2.104,0.0,0.0,0.0,0.0,0.0
C2_P1_M89_L001-Post_P28_2.105,0.0,0.0,8.0,0.0,0.0
C2_P3_M89_L001-Post_P28_2.106,0.0,0.0,0.0,0.0,0.0
C2_P4_M89_L001-Post_P28_2.107,0.0,0.0,0.0,0.0,0.0
C2_P5_M89_L001-Post_P28_2.108,0.0,0.0,0.0,0.0,0.0
C3_P1_M89_L001-Post_P28_2.109,0.0,0.0,0.0,0.0,0.0
C3_P3_M89_L001-Post_P28_2.110,0.0,0.0,0.0,0.0,3.8
C3_P4_M89_L001-Post_P28_2.111,0.0,0.0,0.0,0.0,0.0
C3_P5_M89_L001-Post_P28_2.112,0.0,0.0,0.0,0.0,0.0
C4_P1_M89_L001-Post_P28_2.113,0.0,0.0,0.0,0.0,0.0
C4_P3_M89_L001-Post_P28_2.114,0.0,0.0,0.0,7.74,0.0
C4_P4_M89_L001-Post_P28_2.115,0.0,0.0,0.0,0.0,0.0
C4_P5_M89_L001-Post_P28_2.116,0.0,0.0,6.01,0.0,0.0
C5_P1_M89_L001-Post_P28_2.117,0.0,0.0,8.89,0.0,0.0
C5_P3_M89_L001-Post_P28_2.118,0.0,0.0,0.0,0.0,0.0
C5_P4_M89_L001-Post_P28_2.119,0.0,0.0,0.0,0.0,0.0
C5_P5_M89_L001-Post_P28_2.120,0.0,0.0,8.65,0.0,0.0
C6_P1_M89_L001-Post_P28_2.121,0.0,0.0,0.0,0.0,0.0
C6_P3_M89_L001-Post_P28_2.122,0.0,0.0,0.0,0.0,9.7
C6_P4_M89_L001-Post_P28_2.123,0.0,0.0,0.0,0.0,0.0
C6_P5_M89_L001-Post_P28_2.124,0.0,0.0,0.0,0.0,0.0
C7_P1_M89_L001-Post_P28_2.125,0.0,0.0,0.0,0.0,0.0
C7_P3_M89_L001-Post_P28_2.126,0.0,0.0,0.0,0.0,0.0
C7_P4_M89_L001-Post_P28_2.127,0.0,0.0,0.0,0.0,0.0
C7_P5_M89_L001-Post_P28_2.128,0.0,0.0,0.0,0.0,0.0
C8_P1_M89_L001-Post_P28_2.129,0.0,0.0,0.0,0.0,0.0
C8_P3_M89_L001-Post_P28_2.130,0.0,0.0,0.0,0.0,0.0
C8_P4_M89_L001-Post_P28_2.131,0.0,0.0,0.0,0.0,0.0
C8_P5_M89_L001-Post_P28_2.132,0.0,0.0,0.0,0.0,0.0
C9_P1_M89_L001-Post_P28_2.133,0.0,0.0,0.0,0.0,0.0
C9_P3_M89_L001-Post_P28_2.134,0.0,0.0,0.0,0.0,0.0
C9_P4_M89_L001-Post_P28_2.135,0.0,0.0,0.0,0.0,0.0
C9_P5_M89_L001-Post_P28_2.136,0.0,0.0,0.0,0.0,0.0
D10_P3_M89_L001-Post_P28_2.137,0.0,0.0,0.0,0.0,0.0
D10_P4_M89_L001-Post_P28_2.138,0.0,0.0,0.0,0.0,0.0
D10_P5_M89_L001-Post_P28_2.139,0.0,0.0,8.62,0.0,0.0
D11_P1_M89_L001-Post_P28_2.140,0.0,0.0,0.0,0.0,0.0
D11_P3_M89_L001-Post_P28_2.141,0.0,0.0,0.0,0.0,0.0
D11_P4_M89_L001-Post_P28_2.142,0.0,0.0,0.0,0.59,7.31
D11_P5_M89_L001-Post_P28_2.143,0.0,0.0,0.0,0.0,0.0
D12_P3_M89_L001-Post_P28_2.144,0.0,0.0,7.94,0.0,0.0
D12_P4_M89_L001-Post_P28_2.145,0.0,0.0,0.0,0.0,0.0
D12_P5_M89_L001-Post_P28_2.146,0.0,0.0,0.0,8.19,0.0
D1_P1_M89_L001-Post_P28_2.147,0.0,0.0,0.0,7.89,0.0
D1_P3_M89_L001-Post_P28_2.148,0.0,0.0,0.0,0.0,0.0
D1_P4_M89_L001-Post_P28_2.149,0.0,0.0,0.0,0.0,0.0
D1_P5_M89_L001-Post_P28_2.150,0.0,0.0,8.11,0.0,5.7
D2_P1_M89_L001-Post_P28_2.151,0.0,0.0,0.0,0.0,0.0
D2_P3_M89_L001-Post_P28_2.152,0.0,0.0,0.0,0.0,0.0
D2_P4_M89_L001-Post_P28_2.153,0.0,0.0,0.0,0.0,0.0
D2_P5_M89_L001-Post_P28_2.154,0.0,0.0,6.64,0.0,0.0
D3_P1_M89_L001-Post_P28_2.155,0.0,0.0,0.0,0.0,2.03
D3_P3_M89_L001-Post_P28_2.156,0.0,0.0,0.0,0.0,0.0
D3_P4_M89_L001-Post_P28_2.157,0.0,0.0,0.0,0.0,0.0
D3_P5_M89_L001-Post_P28_2.158,0.0,0.0,6.77,0.0,0.0
D4_P1_M89_L001-Post_P28_2.159,0.0,0.0,8.43,0.0,0.0
D4_P3_M89_L001-Post_P28_2.160,0.0,0.0,0.0,0.0,0.0
D4_P4_M89_L001-Post_P28_2.161,0.0,0.0,3.3,0.0,8.2
D4_P5_M89_L001-Post_P28_2.162,0.0,0.0,0.0,0.0,0.0
D5_P1_M89_L001-Post_P28_2.163,0.0,0.0,0.0,0.0,0.0
D5_P3_M89_L001-Post_P28_2.164,0.0,0.0,0.0,6.92,0.0
D5_P4_M89_L001-Post_P28_2.165,0.0,0.0,6.6,0.0,0.0
D5_P5_M89_L001-Post_P28_2.166,0.0,0.0,10.09,0.0,0.0
D6_P1_M89_L001-Post_P28_2.167,0.0,0.0,8.26,0.0,0.0
D6_P3_M89_L001-Post_P28_2.168,0.0,0.0,6.64,0.0,0.0
D6_P4_M89_L001-Post_P28_2.169,0.0,0.0,0.0,0.0,0.0
D6_P5_M89_L001-Post_P28_2.170,0.0,0.0,6.27,0.0,0.0
D7_P1_M89_L001-Post_P28_2.171,0.0,0.0,0.0,0.0,0.0
D7_P3_M89_L001-Post_P28_2.172,0.0,0.0,0.0,0.0,0.0
D7_P4_M89_L001-Post_P28_2.173,0.0,0.0,0.0,2.82,0.0
D7_P5_M89_L001-Post_P28_2.174,0.0,0.0,0.0,0.0,0.0
D8_P1_M89_L001-Post_P28_2.175,0.0,0.0,0.0,0.0,0.0
D8_P3_M89_L001-Post_P28_2.176,0.0,0.0,0.0,0.0,0.0
D8_P4_M89_L001-Post_P28_2.177,0.0,0.0,0.0,0.0,0.0
D8_P5_M89_L001-Post_P28_2.178,0.0,0.0,8.56,0.0,0.0
D9_P1_M89_L001-Post_P28_2.179,0.0,0.0,5.57,0.0,0.0
D9_P3_M89_L001-Post_P28_2.180,0.0,0.0,0.0,0.0,0.0
D9_P4_M89_L001-Post_P28_2.181,0.0,0.0,0.0,0.0,0.0
D9_P5_M89_L001-Post_P28_2.182,0.0,0.0,0.0,0.0,0.0
E10_P1_M89_L001-Post_P28_2.183,0.0,0.0,0.0,8.05,0.0
E10_P3_M89_L001-Post_P28_2.184,0.0,0.0,0.0,0.0,0.0
E10_P4_M89_L001-Post_P28_2.185,0.0,0.0,0.0,0.0,0.0
E10_P5_M89_L001-Post_P28_2.186,0.0,0.0,0.0,0.0,0.0
E11_P1_M89_L001-Post_P28_2.187,0.0,0.0,0.0,0.0,3.67
E11_P3_M89_L001-Post_P28_2.188,0.0,0.0,0.0,0.0,0.0
E11_P4_M89_L001-Post_P28_2.189,0.0,0.0,0.0,0.0,0.0
E11_P5_M89_L001-Post_P28_2.190,0.0,0.0,0.0,0.0,0.0
E12_P1_M89_L001-Post_P28_2.191,0.0,0.0,0.0,0.0,0.0
E12_P3_M89_L001-Post_P28_2.192,0.0,0.0,0.0,0.0,5.92
E12_P4_M89_L001-Post_P28_2.193,0.0,0.0,0.0,0.0,0.0
E12_P5_M89_L001-Post_P28_2.194,0.0,0.0,0.0,0.0,0.0
E1_P1_M89_L001-Post_P28_2.195,0.0,0.0,0.0,0.0,2.81
E1_P3_M89_L001-Post_P28_2.196,0.0,0.0,0.0,0.0,0.0
E1_P4_M89_L001-Post_P28_2.197,0.0,0.0,0.0,0.0,0.0
E1_P5_M89_L001-Post_P28_2.198,0.0,0.0,0.0,0.0,0.0
E2_P1_M89_L001-Post_P28_2.199,0.0,0.0,0.0,0.0,0.0
E2_P3_M89_L001-Post_P28_2.200,0.0,0.0,0.0,0.0,0.0
E2_P4_M89_L001-Post_P28_2.201,0.0,0.0,0.0,0.0,0.0
E2_P5_M89_L001-Post_P28_2.202,0.0,0.0,0.0,0.0,0.0
E3_P1_M89_L001-Post_P28_2.203,0.0,0.0,6.31,0.0,0.0
E3_P3_M89_L001-Post_P28_2.204,0.0,0.0,0.0,0.0,0.0
E3_P4_M89_L001-Post_P28_2.205,0.0,0.0,0.0,0.0,7.34
E3_P5_M89_L001-Post_P28_2.206,0.0,0.0,0.0,0.0,0.0
E4_P1_M89_L001-Post_P28_2.207,0.0,0.0,0.0,0.0,0.0
E4_P3_M89_L001-Post_P28_2.208,0.0,0.0,0.0,0.0,0.0
E4_P4_M89_L001-Post_P28_2.209,0.0,0.0,0.0,0.0,0.0
E4_P5_M89_L001-Post_P28_2.210,0.0,0.0,0.0,0.0,3.52
E5_P1_M89_L001-Post_P28_2.211,0.0,0.0,0.0,0.0,0.0
E5_P3_M89_L001-Post_P28_2.212,0.0,0.0,0.0,0.0,8.09
E5_P4_M89_L001-Post_P28_2.213,0.0,0.0,0.0,0.0,0.0
E5_P5_M89_L001-Post_P28_2.214,0.0,0.0,0.0,1.49,6.65
E6_P1_M89_L001-Post_P28_2.215,0.0,0.0,0.0,4.44,7.91
E6_P3_M89_L001-Post_P28_2.216,0.0,0.0,1.86,5.0,0.0
E6_P4_M89_L001-Post_P28_2.217,0.0,0.0,0.0,0.0,0.0
E6_P5_M89_L001-Post_P28_2.218,0.0,0.0,0.0,0.0,0.0
E7_P1_M89_L001-Post_P28_2.219,0.0,0.0,0.0,0.0,0.0
E7_P3_M89_L001-Post_P28_2.220,0.0,0.0,8.77,7.13,0.0
E7_P4_M89_L001-Post_P28_2.221,0.0,0.0,0.0,0.0,0.0
E7_P5_M89_L001-Post_P28_2.222,0.0,0.0,0.0,0.0,0.0
E8_P1_M89_L001-Post_P28_2.223,0.0,0.0,0.0,0.0,5.34
E8_P3_M89_L001-Post_P28_2.224,0.0,0.0,0.0,0.0,0.0
E8_P4_M89_L001-Post_P28_2.225,0.0,0.0,7.82,0.0,0.0
E8_P5_M89_L001-Post_P28_2.226,0.0,0.0,0.0,0.0,6.09
E9_P1_M89_L001-Post_P28_2.227,0.0,0.0,7.08,0.0,0.0
E9_P3_M89_L001-Post_P28_2.228,0.0,0.0,0.0,0.0,0.0
E9_P4_M89_L001-Post_P28_2.229,0.0,0.0,0.0,0.0,0.0
E9_P5_M89_L001-Post_P28_2.230,0.0,0.0,0.0,0.0,0.0
F10_P1_M89_L001-Post_P28_2.231,0.0,0.0,0.0,0.0,0.0
F10_P3_M89_L001-Post_P28_2.232,0.0,0.0,0.0,0.0,0.0
F10_P4_M89_L001-Post_P28_2.233,0.0,0.0,0.0,0.0,0.0
F10_P5_M89_L001-Post_P28_2.234,0.0,0.0,0.0,0.0,0.0
F11_P1_M89_L001-Post_P28_2.235,0.0,0.0,0.0,0.0,0.0
F11_P3_M89_L001-Post_P28_2.236,0.0,0.0,0.0,7.36,0.0
F11_P4_M89_L001-Post_P28_2.237,0.0,0.0,0.0,0.0,0.0
F11_P5_M89_L001-Post_P28_2.238,0.0,0.0,9.38,0.0,0.0
F12_P1_M89_L001-Post_P28_2.239,0.0,0.0,0.0,0.0,8.59
F12_P3_M89_L001-Post_P28_2.240,0.0,0.0,6.19,0.0,0.0
F12_P4_M89_L001-Post_P28_2.241,0.0,0.0,0.0,0.0,0.0
F12_P5_M89_L001-Post_P28_2.242,0.0,0.0,0.0,0.0,0.0
F1_P1_M89_L001-Post_P28_2.243,0.0,0.0,0.0,0.0,2.36
F1_P3_M89_L001-Post_P28_2.244,0.0,0.0,7.81,0.0,0.0
F1_P4_M89_L001-Post_P28_2.245,0.0,0.0,6.83,0.0,6.25
F1_P5_M89_L001-Post_P28_2.246,0.0,0.0,8.27,0.0,0.0
F2_P1_M89_L001-Post_P28_2.247,0.0,0.0,6.03,0.0,0.0
F2_P3_M89_L001-Post_P28_2.248,0.0,0.0,8.35,8.68,4.3
F2_P4_M89_L001-Post_P28_2.249,0.0,0.0,0.0,0.0,0.0
F2_P5_M89_L001-Post_P28_2.250,0.0,0.0,0.0,0.0,0.0
F3_P1_M89_L001-Post_P28_2.251,0.0,0.0,0.0,0.0,0.0
F3_P3_M89_L001-Post_P28_2.252,0.0,0.0,5.69,0.0,0.0
F3_P4_M89_L001-Post_P28_2.253,0.0,0.0,0.0,0.0,0.0
F3_P5_M89_L001-Post_P28_2.254,0.0,0.0,0.0,0.0,0.0
F4_P1_M89_L001-Post_P28_2.255,0.0,0.0,7.45,0.0,0.0
F4_P3_M89_L001-Post_P28_2.256,0.0,0.0,0.0,0.91,5.37
F4_P4_M89_L001-Post_P28_2.257,0.0,0.0,8.98,0.0,0.0
F4_P5_M89_L001-Post_P28_2.258,0.0,0.0,0.0,0.0,0.0
F5_P1_M89_L001-Post_P28_2.259,0.0,0.0,0.0,7.09,0.0
F5_P3_M89_L001-Post_P28_2.260,0.0,0.0,0.0,0.0,0.0
F5_P4_M89_L001-Post_P28_2.261,0.0,0.0,0.0,8.31,0.0
F5_P5_M89_L001-Post_P28_2.262,0.0,0.0,1.16,1.1,0.0
F6_P1_M89_L001-Post_P28_2.263,0.0,0.0,0.0,0.0,2.79
F6_P3_M89_L001-Post_P28_2.264,0.0,0.0,7.02,0.0,0.0
F6_P4_M89_L001-Post_P28_2.265,0.0,0.0,8.67,0.0,0.0
F6_P5_M89_L001-Post_P28_2.266,0.0,0.0,0.0,0.0,2.39
F7_P1_M89_L001-Post_P28_2.267,0.0,0.0,0.0,0.0,0.0
F7_P3_M89_L001-Post_P28_2.268,0.0,0.0,0.0,0.0,0.0
F7_P4_M89_L001-Post_P28_2.269,0.0,0.0,0.0,0.0,0.0
F7_P5_M89_L001-Post_P28_2.270,0.0,0.0,0.0,0.0,0.0
F8_P1_M89_L001-Post_P28_2.271,0.0,0.0,0.0,0.0,0.0
F8_P3_M89_L001-Post_P28_2.272,0.0,0.0,0.0,0.0,0.0
F8_P4_M89_L001-Post_P28_2.273,0.0,0.0,0.0,0.0,0.0
F8_P5_M89_L001-Post_P28_2.274,0.0,0.0,7.52,0.0,0.0
F9_P1_M89_L001-Post_P28_2.275,0.0,0.0,0.0,0.0,2.45
F9_P3_M89_L001-Post_P28_2.276,0.0,0.0,0.0,0.0,0.0
F9_P4_M89_L001-Post_P28_2.277,0.0,0.0,0.0,0.0,0.0
F9_P5_M89_L001-Post_P28_2.278,0.0,0.0,0.0,0.0,0.0
G10_P1_M89_L001-Post_P28_2.279,0.0,0.0,0.0,0.0,0.0
G10_P3_M89_L001-Post_P28_2.280,0.0,0.0,0.0,6.95,0.0
G10_P4_M89_L001-Post_P28_2.281,0.0,0.0,0.0,0.0,0.0
G10_P5_M89_L001-Post_P28_2.282,0.0,0.0,0.0,0.0,0.0
G11_P1_M89_L001-Post_P28_2.283,0.0,0.0,0.0,0.0,0.0
G11_P3_M89_L001-Post_P28_2.284,0.0,0.0,0.0,0.0,0.0
G11_P4_M89_L001-Post_P28_2.285,0.0,0.0,0.0,0.0,0.0
G11_P5_M89_L001-Post_P28_2.286,0.0,0.0,0.0,0.0,0.0
G12_P1_M89_L001-Post_P28_2.287,0.0,0.0,0.0,5.56,0.0
G12_P3_M89_L001-Post_P28_2.288,0.0,0.0,6.69,0.0,0.0
G12_P4_M89_L001-Post_P28_2.289,0.0,0.0,4.39,0.0,5.47
G12_P5_M89_L001-Post_P28_2.290,0.0,0.0,0.0,0.0,0.0
G1_P1_M89_L001-Post_P28_2.291,0.0,0.0,0.0,0.0,0.0
G1_P3_M89_L001-Post_P28_2.292,0.0,0.0,0.0,0.0,0.0
G1_P4_M89_L001-Post_P28_2.293,0.0,0.0,0.0,0.0,7.51
G1_P5_M89_L001-Post_P28_2.294,0.0,0.0,0.0,0.0,0.0
G2_P1_M89_L001-Post_P28_2.295,0.0,0.0,0.0,0.0,0.0
G2_P3_M89_L001-Post_P28_2.296,0.0,0.0,0.0,0.0,0.0
G2_P4_M89_L001-Post_P28_2.297,0.0,0.0,0.0,0.0,0.0
G2_P5_M89_L001-Post_P28_2.298,0.0,0.0,0.0,0.0,0.0
G3_P1_M89_L001-Post_P28_2.299,0.0,0.0,8.06,0.0,0.0
G3_P3_M89_L001-Post_P28_2.300,0.0,0.0,0.0,0.0,6.21
G3_P4_M89_L001-Post_P28_2.301,0.0,0.0,0.0,0.0,0.0
G3_P5_M89_L001-Post_P28_2.302,0.0,0.0,7.98,0.0,0.0
G4_P1_M89_L001-Post_P28_2.303,0.0,0.0,0.0,0.0,0.0
G4_P3_M89_L001-Post_P28_2.304,0.0,0.0,5.52,4.04,1.8
G4_P4_M89_L001-Post_P28_2.305,0.0,0.0,6.38,0.0,0.0
G4_P5_M89_L001-Post_P28_2.306,0.0,0.0,5.17,0.0,0.0
G5_P1_M89_L001-Post_P28_2.307,0.0,0.0,0.0,0.0,0.0
G5_P3_M89_L001-Post_P28_2.308,0.0,0.0,0.0,0.0,0.54
G5_P4_M89_L001-Post_P28_2.309,0.0,0.0,0.0,0.0,0.0
G5_P5_M89_L001-Post_P28_2.310,0.0,0.0,7.21,0.0,0.0
G6_P1_M89_L001-Post_P28_2.311,0.0,0.0,7.69,0.0,0.0
G6_P3_M89_L001-Post_P28_2.312,0.0,0.0,0.0,0.0,0.0
G6_P4_M89_L001-Post_P28_2.313,0.0,0.0,0.0,0.0,0.0
G6_P5_M89_L001-Post_P28_2.314,0.0,0.0,0.0,0.0,0.0
G7_P1_M89_L001-Post_P28_2.315,0.0,0.0,0.0,0.0,0.0
G7_P3_M89_L001-Post_P28_2.316,0.0,0.0,0.0,0.0,0.0
G7_P4_M89_L001-Post_P28_2.317,0.0,0.0,0.0,0.0,0.0
G7_P5_M89_L001-Post_P28_2.318,0.0,0.0,0.0,0.0,0.0
G8_P1_M89_L001-Post_P28_2.319,0.0,0.0,0.0,0.0,0.0
G8_P3_M89_L001-Post_P28_2.320,0.0,0.0,8.88,0.0,0.0
G8_P4_M89_L001-Post_P28_2.321,0.0,0.0,0.0,0.0,0.0
G8_P5_M89_L001-Post_P28_2.322,0.0,0.0,0.0,8.88,0.0
G9_P1_M89_L001-Post_P28_2.323,0.0,0.0,8.96,0.0,0.0
G9_P3_M89_L001-Post_P28_2.324,0.0,0.0,7.23,0.0,0.0
G9_P4_M89_L001-Post_P28_2.325,0.0,0.0,0.0,0.0,0.0
G9_P5_M89_L001-Post_P28_2.326,0.0,0.0,0.0,0.0,0.0
H10_P1_M89_L001-Post_P28_2.327,0.0,0.0,8.33,0.0,0.0
H10_P3_M89_L001-Post_P28_2.328,0.0,0.0,0.0,0.0,4.93
